train_number,train_type,source_station,destination_station,section_id,distance_km,scheduled_travel_time,actual_travel_time,scheduled_arrival,actual_arrival,delay_minutes,speed,weather,temperature,rain,visibility,congestion,station_dwell_time,disruption,timestamp,data_source,distance_remaining_km,remaining_travel_time_minutes,parsed_timestamp
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,360.0,415.0,,,55.0,67.50529638482561,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,195.0,273.3,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,657.3,757.6,,,100.3,69.83235100559867,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,198.2,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,417.9,477.0,,,59.1,90.45301967470049,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,139.0,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,522.3,534.9,,,12.6,113.72473224682878,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,130.5,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,490.7,554.6,,,63.9,88.04604024255312,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,154.1,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.2,193.4,,,35.2,102.41162487087172,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,330.0,258.5,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,537.8,627.2,,,89.4,75.30438066634778,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,15.0,176.4,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,230.9,260.4,,,29.5,105.24117611399627,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,195.0,185.7,2024-04-28 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,493.5,552.2,,,58.7,65.65357995925726,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,60.0,173.5,2024-04-28 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,298.2,361.4,,,63.2,63.37821358748269,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,285.0,368.0,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,341.4,391.6,,,50.2,94.90552959938366,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,60.0,148.1,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,45.5,48.0,,,2.5,118.77207535422374,LIGHT RAIN,32.0,1.5,4.0,LOW,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,510.0,270.1,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,181.6,213.4,,,31.8,104.07595775828688,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,285.0,231.1,2024-04-28 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,300.0,360.0,,,60.0,89.99119237449244,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-04-28T10:00:00Z,SIMULATED,150.0,210.0,2024-04-28 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,47.2,58.3,,,11.1,114.45175292162526,CLEAR,20.8,0.0,9.0,MEDIUM,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,510.0,288.5,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,1035.0,799.9,884.6,,,84.7,77.633863220663,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,211.3,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,305.9,351.7,,,45.8,97.10453414936536,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,105.0,165.7,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,331.4,375.9,,,44.5,97.76233186957953,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,60.0,141.3,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,60.8,73.1,,,12.3,88.85706597066792,CLEAR,23.2,0.0,9.0,MEDIUM,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,510.0,366.7,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,83.7,130.1,,,46.4,96.8196734623116,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,465.0,349.6,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,471.4,528.1,,,56.7,91.63309384496026,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,146.5,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,642.2,705.6,,,63.4,88.28677791784726,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,178.6,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,579.5,679.7,,,100.2,69.88720934077227,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,188.1,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,610.2,699.8,,,89.6,75.22357652474794,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,186.6,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,395.9,463.1,,,67.2,61.38043600521574,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,195.0,302.8,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,185.2,221.1,,,35.9,102.0479459735293,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,285.0,238.5,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,211.5,273.8,,,62.3,63.83162946775063,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,375.0,439.8,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,164.8,208.2,,,43.4,98.3235239903962,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,330.0,274.8,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,686.1,776.6,,,90.5,74.76739528601513,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,197.5,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,97.5,116.0,,,18.5,110.745267563211,LIGHT RAIN,32.0,1.5,4.0,MEDIUM,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,420.0,266.0,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,529.1,544.6,,,15.5,112.26737732396094,CLEAR,25.6,0.0,9.0,MEDIUM,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,133.5,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,496.7,556.2,,,59.5,65.23373068016184,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,60.0,174.7,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,515.6,567.1,,,51.5,94.25382894460596,LIGHT RAIN,28.8,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,151.0,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,289.8,349.4,,,59.6,65.22017729967567,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,285.0,356.8,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,419.9,479.9,,,60.0,90.01875116093186,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,140.0,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,292.7,348.2,,,55.5,92.24441315697736,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,150.0,203.1,2024-05-01 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,566.9,623.5,,,56.6,66.68340151012309,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,15.0,140.1,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,139.1,185.0,,,45.9,97.07204855175824,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,375.0,302.7,2024-05-01 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,227.8,254.5,,,26.7,106.64949496311031,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-01T10:00:00Z,SIMULATED,195.0,181.4,2024-05-01 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,706.2,823.9,,,117.7,61.1741601403395,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,212.4,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,50.5,76.7,,,26.2,106.8982763449647,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,510.0,322.5,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,143.5,183.0,,,39.5,75.27143859453011,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,420.0,394.3,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,349.8,400.9,,,51.1,69.47124973297653,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,195.0,264.5,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,176.8,202.9,,,26.1,106.92883446335964,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,285.0,221.0,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,315.2,366.7,,,51.5,94.2276178965118,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,105.0,173.4,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,373.7,425.9,,,52.2,93.91964713530191,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,126.8,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,246.1,304.5,,,58.4,65.81641758198523,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,330.0,389.2,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.5,33.6,,,10.1,114.9390313880111,LIGHT RAIN,23.2,1.5,4.0,MEDIUM,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,555.0,304.8,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,110.2,154.1,,,43.9,98.04200789057424,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,420.0,320.9,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,1035.0,809.6,896.2,,,86.6,76.70024999822718,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,213.3,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,402.8,455.1,,,52.3,93.84799762170194,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,131.9,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,334.2,380.3,,,46.1,96.961206450824,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,60.0,143.2,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,72.4,88.5,,,16.1,111.93794571029431,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,465.0,280.3,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,493.0,535.9,,,42.9,98.5719450981137,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,142.0,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,90.0,63.8,84.6,,,20.8,84.59949541150422,LIGHT RAIN,25.6,1.5,4.0,MEDIUM,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,510.0,392.5,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,221.7,266.9,,,45.2,97.4165807890988,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,240.0,233.0,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,405.0,246.9,290.0,,,43.1,98.42561018502356,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,195.0,207.0,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,658.7,742.9,,,84.2,77.88487914869573,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,190.8,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,442.1,498.9,,,56.8,91.60580082700726,FOGGY,20.8,0.0,1.5,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,141.6,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,158.7,194.5,,,35.8,102.08945536291654,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,330.0,259.7,2024-05-05 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,558.6,605.3,,,46.7,96.66706228169846,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,156.0,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,423.9,473.8,,,49.9,70.06518283515655,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,105.0,194.8,2024-05-05 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,630.0,587.2,648.5,,,61.3,64.36956082667052,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,145.3,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,945.0,787.7,883.7,,,96.0,71.98106864659366,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-05T10:00:00Z,SIMULATED,15.0,213.5,2024-05-05 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,381.4,437.4,,,56.0,92.01810209874084,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,130.8,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,101.8,132.6,,,30.8,79.60074203751543,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,465.0,396.3,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,585.0,621.9,699.0,,,77.1,56.43600995845632,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,158.0,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,281.9,330.4,,,48.5,95.7706594085632,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,150.0,192.5,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,765.0,528.2,594.4,,,66.2,86.89948820643374,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,161.6,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,311.3,362.5,,,51.2,69.37576660240856,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,240.0,298.8,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,23.1,29.7,,,6.6,116.68748564974295,CLEAR,25.6,0.0,9.0,LOW,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,555.0,297.0,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,192.9,236.9,,,44.0,97.9885512138824,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,285.0,253.5,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,810.0,695.1,795.3,,,100.2,69.91383026251492,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,203.1,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,163.9,206.2,,,42.3,98.83450853354084,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,330.0,272.6,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,495.0,314.8,366.1,,,51.3,94.35343367670552,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,105.0,173.1,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,436.4,490.8,,,54.4,92.80523765410294,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,139.1,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,450.0,384.4,433.9,,,49.5,70.24774579803623,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,150.0,227.6,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,70.3,79.7,,,9.4,115.30179956375773,CLEAR,23.2,0.0,9.0,LOW,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,465.0,266.4,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,377.2,445.4,,,68.2,85.88693258903368,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,60.0,170.1,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,180.0,103.4,134.4,,,31.0,104.49267712802416,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,420.0,292.2,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,270.0,232.3,282.8,,,50.5,69.73871213498178,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,330.0,364.4,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,900.0,745.9,841.1,,,95.2,72.39098922269955,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,207.6,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,360.0,212.3,248.8,,,36.5,101.7577079264424,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,240.0,218.0,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,675.0,577.5,627.2,,,49.7,70.13018213528318,CLEAR,25.6,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,137.5,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,128.0,157.1,,,29.1,105.43092785548772,CLEAR,20.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,375.0,267.5,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,744.7,825.2,,,80.5,79.76778067905948,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,201.8,2024-05-09 10:00:00+00:00
IR-12423,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,855.0,534.6,582.7,,,48.1,95.96560045000945,LIGHT RAIN,32.0,1.5,4.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,152.5,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,45.0,32.7,57.6,,,24.9,82.55736159483325,CLEAR,28.8,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,555.0,433.3,2024-05-09 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,720.0,623.8,725.3,,,101.5,69.25285965525777,CLEAR,23.2,0.0,9.0,HIGH,5.0,NONE,2024-05-09T10:00:00Z,SIMULATED,15.0,194.5,2024-05-09 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,540.0,487.1,544.1,,,57.0,66.51189383550226,CLEAR,32.0,0.0,9.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,60.0,171.1,2024-05-13 10:00:00+00:00
IR-12346,EXPRESS,NDLS,PRYJ,KNP-PRYJ-SEC-B,315.0,285.6,343.3,,,57.7,66.17169814796011,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,285.0,351.1,2024-05-13 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,990.0,537.4,556.3,,,18.9,110.5384811998256,CLEAR,32.0,0.0,9.0,MEDIUM,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,15.0,137.0,2024-05-13 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,135.0,80.7,120.0,,,39.3,100.34125102136346,LIGHT RAIN,25.6,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,465.0,332.4,2024-05-13 10:00:00+00:00
IR-12424,SUPERFAST,NDLS,PRYJ,KNP-PRYJ-SEC-B,225.0,140.2,187.6,,,47.4,96.27749316071927,LIGHT RAIN,23.2,1.5,4.0,HIGH,5.0,NONE,2024-05-13T10:00:00Z,SIMULATED,375.0,306.1,2024-05-13 10:00:00+00:00
